SCATS Number,Location,15 Minutes,Day,Hour,Hour-Sin,Hour-Cos,Lag-15min,Lag-30min,Lane 1 Flow (Veh/15 Minutes),# Lane Points,% Observed
3001,CHURCH_ST SW of BARKERS_RD,2006-10-02 00:00:00,1,0.0,0.0,1.0,22.0,37.0,15,1,100
3001,CHURCH_ST SW of BARKERS_RD,2006-10-02 00:15:00,1,0.25,0.065403129230143,0.9978589232386036,15.0,22.0,25,1,100
3001,CHURCH_ST SW of BARKERS_RD,2006-10-02 00:30:00,1,0.5,0.1305261922200515,0.9914448613738104,25.0,15.0,20,1,100
3001,CHURCH_ST SW of BARKERS_RD,2006-10-02 00:45:00,1,0.75,0.1950903220161282,0.9807852804032304,20.0,25.0,39,1,100
3001,CHURCH_ST SW of BARKERS_RD,2006-10-02 01:00:00,1,1.0,0.2588190451025207,0.9659258262890684,39.0,20.0,22,1,100
3001,CHURCH_ST SW of BARKERS_RD,2006-10-02 01:15:00,1,1.25,0.3214394653031616,0.9469301294951056,22.0,39.0,12,1,100
3001,CHURCH_ST SW of BARKERS_RD,2006-10-02 01:30:00,1,1.5,0.3826834323650898,0.9238795325112868,12.0,22.0,7,1,100
3001,CHURCH_ST SW of BARKERS_RD,2006-10-02 01:45:00,1,1.75,0.4422886902190012,0.8968727415326884,7.0,12.0,15,1,100
3001,CHURCH_ST SW of BARKERS_RD,2006-10-02 02:00:00,1,2.0,0.4999999999999999,0.8660254037844387,15.0,7.0,5,1,100
3001,CHURCH_ST SW of BARKERS_RD,2006-10-02 02:15:00,1,2.25,0.5555702330196022,0.8314696123025452,5.0,15.0,27,1,100
3001,CHURCH_ST SW of BARKERS_RD,2006-10-02 02:30:00,1,2.5,0.6087614290087207,0.7933533402912352,27.0,5.0,17,1,100
3001,CHURCH_ST SW of BARKERS_RD,2006-10-02 02:45:00,1,2.75,0.6593458151000688,0.7518398074789775,17.0,27.0,8,1,100
3001,CHURCH_ST SW of BARKERS_RD,2006-10-02 03:00:00,1,3.0,0.7071067811865475,0.7071067811865476,8.0,17.0,8,1,100
3001,CHURCH_ST SW of BARKERS_RD,2006-10-02 03:15:00,1,3.25,0.7518398074789774,0.6593458151000688,8.0,8.0,14,1,100
3001,CHURCH_ST SW of BARKERS_RD,2006-10-02 03:30:00,1,3.5,0.7933533402912352,0.6087614290087207,14.0,8.0,4,1,100
3001,CHURCH_ST SW of BARKERS_RD,2006-10-02 03:45:00,1,3.75,0.8314696123025451,0.5555702330196024,4.0,14.0,23,1,100
3001,CHURCH_ST SW of BARKERS_RD,2006-10-02 04:00:00,1,4.0,0.8660254037844386,0.5000000000000001,23.0,4.0,4,1,100
3001,CHURCH_ST SW of BARKERS_RD,2006-10-02 04:15:00,1,4.25,0.8968727415326884,0.4422886902190012,4.0,23.0,4,1,100
3001,CHURCH_ST SW of BARKERS_RD,2006-10-02 04:30:00,1,4.5,0.9238795325112868,0.3826834323650898,4.0,4.0,32,1,100
3001,CHURCH_ST SW of BARKERS_RD,2006-10-02 04:45:00,1,4.75,0.9469301294951056,0.3214394653031617,32.0,4.0,12,1,100
